ID,Platform,Channel id,Channel name,Channel tags,Category,Post id,Post type,Post description,Link,Publish time,Hashtag,Engagement,Reaction,Comment,Share,View,Engaged users,Negative feedback,Click,Impression Deprecated,Impression,Paid impression,Paid reach,Organic Impression,Organic reach,Viral Impression,Non-viral impression,Reaction_like,Reaction_love,Reaction_wow,Reaction_haha,Reaction_sorry,Reaction_angry,Video avg time watched (second),Organic view,Paid view,View time (second),Organic complete view,Paid complete view,15s view,Organic view time (second),Unique Viewer,Duration (second),3s view
41432081,Facebook,267696003089092,Roblox VN,,track-competitors,122313141986232045,TEXT,"Gọi thuỷ cung này như mê cung, vì đẹp không lối thoát 🤭

#roblox #robloxvng #robloxfyp #robloxgames #fishit",https://www.facebook.com/reel/1899386774058296/,2026-05-22 11:30:37,#roblox #robloxvng #robloxfyp #robloxgames #fishit,342,303,36,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432080,Facebook,267696003089092,Roblox VN,,track-competitors,122313150680232045,TEXT,"Thân chào cộng đồng người dùng Roblox tại Việt Nam,

Chúng tôi đã ghi nhận sự cố ảnh hưởng đến việc trải nghiệm trên website và đang tích cực khắc phục. Chúng tôi chân thành xin lỗi vì sự bất tiện này, và sẽ thông tin đến bạn ngay lập tức khi vấn đề được giải quyết. Xin hãy kiên nhẫn đợi nhé! 🥺

Trân trọng thông báo.",https://www.facebook.com/robloxvngofficial/posts/pfbid02zVCYpACuLkPEftT42pzq9zjSCCNSzgVKDdrHHSUgRkbzzraJhGDYmBhqW43p23FSl,2026-05-22 12:42:19,,744,518,216,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432079,Facebook,267696003089092,Roblox VN,,track-competitors,122313198530232045,TEXT,"Mùa hè năm ấy cứ phải gọi là peak miễn bàn, hóng hè năm nay ghê 🤭

#roblox #robloxvng #robloxfyp #robloxgames #summer2025",https://www.facebook.com/reel/959358886907578/,2026-05-22 19:30:33,#roblox #robloxvng #robloxfyp #robloxgames #summer2025,9023,7980,370,673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432078,Facebook,267696003089092,Roblox VN,,track-competitors,122313337760232045,TEXT,"Bạn bè tôi đấy, chơi cùng nhau được thế mà lại hay 😇

#roblox #robloxvng #robloxfyp #robloxgames #rustyrafts",https://www.facebook.com/reel/1252324120060602/,2026-05-23 11:32:37,#roblox #robloxvng #robloxfyp #robloxgames #rustyrafts,1110,1009,81,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432077,Facebook,267696003089092,Roblox VN,,track-competitors,122313507542232045,REEL,"Nhiệm vụ hệ thống của tuần: lụm hết item độc lạ này về tủ liền 🤭

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/1424522586048739/,2026-05-24 11:31:39,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,268,234,30,4,2100,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4697
41432076,Facebook,267696003089092,Roblox VN,,track-competitors,122313563654232045,TEXT,"Nắng gắt mà thiếu mũ che là thiếu sót lắm đó nha 🫣

#roblox #robloxvng #robloxfyp #robloxgames #freeitem",https://www.facebook.com/reel/2440593053032157/,2026-05-24 19:35:19,#roblox #robloxvng #robloxfyp #robloxgames #freeitem,480,460,15,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432075,Facebook,267696003089092,Roblox VN,,track-competitors,122313567806232045,TEXT,"Có ai còn luỵ Roblox VN tại GameVerse hong? 😳🥺 

#roblox #robloxvng #robloxfyp",https://www.facebook.com/reel/822631843948973/,2026-05-24 20:00:21,#roblox #robloxvng #robloxfyp,1040,926,84,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432074,Facebook,267696003089092,Roblox VN,,track-competitors,122313674894232045,REEL,"Nếu là tiên cá, Roblox VN sẽ đổi giọng hát lấy những item chất chơi thế này 😎

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/1706933763999046/,2026-05-25 11:34:28,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,238,205,30,3,17000,,,,,,,,,,,,,,,,,,,,,,,,,,,17,4778
41432073,Facebook,267696003089092,Roblox VN,,track-competitors,122313735590232045,TEXT,"Giảm sức mạnh con tướng này lại giúp Roblox VN với 😎

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/26959547737020501/,2026-05-25 19:31:01,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,716,599,114,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432072,Facebook,267696003089092,Roblox VN,,track-competitors,122313853334232045,TEXT,"Chính thức gia nhập đường đua đi biển vào hè này 🏖️

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/1542645704196257/,2026-05-26 11:30:26,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,232,201,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432071,Facebook,267696003089092,Roblox VN,,track-competitors,122313908702232045,TEXT,"Vì đơn giản đây là một đội quân Slime nổi l.oạ.n 😎

#roblox #robloxvng #robloxfyp #robloxgames #slimerng",https://www.facebook.com/reel/1666896697863150/,2026-05-26 19:32:23,#roblox #robloxvng #robloxfyp #robloxgames #slimerng,417,372,43,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432070,Facebook,267696003089092,Roblox VN,,track-competitors,122314020074232045,REEL,"Sốp móc khoá Roblox VN xin kính chào quý khách 🥰

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/1011735258263320/,2026-05-27 11:30:00,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,246,222,24,,19000,,,,,,,,,,,,,,,,,,,,,,,,,,,16,5154
41432069,Facebook,267696003089092,Roblox VN,,track-competitors,122314078490232045,TEXT,"Thân lắm mới nhảy cùng Tung Tung Tung Sahur đó nha 😎

#roblox #robloxvng #robloxfyp #robloxemote #copines",https://www.facebook.com/reel/1520953622967483/,2026-05-27 19:30:32,#roblox #robloxvng #robloxfyp #robloxemote #copines,3540,3429,58,53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432068,Facebook,267696003089092,Roblox VN,,track-competitors,122314224692232045,TEXT,"Nay Roblox VN lại tinh nghịch nhảy điệu AVGN rồi 👀

#roblox #robloxvng #robloxfyp #padthaimemeanimation #avgn",https://www.facebook.com/reel/969683012538168/,2026-05-28 11:34:25,#roblox #robloxvng #robloxfyp #padthaimemeanimation #avgn,375,338,35,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432067,Facebook,267696003089092,Roblox VN,,track-competitors,122314282910232045,REEL,"Công thức làm bánh mới, các bạn đã thử chưa? 🫣

#roblox #robloxvng #robloxfyp #royalhigh #bakingtrend",https://www.facebook.com/reel/1899342357371008/,2026-05-28 19:30:30,#roblox #robloxvng #robloxfyp #royalhigh #bakingtrend,8606,7997,439,170,354000,,,,,,,,,,,,,,,,,,,,,,,,,,,14,170667
41432066,Facebook,267696003089092,Roblox VN,,track-competitors,122314396250232045,TEXT,"Roblox VN nhắc nhở nhỏ nhẹ: hôm nay đã giữ chuỗi chưa? 😇

#roblox #robloxvng #robloxfyp #robloxmeme #streak",https://www.facebook.com/reel/970135049153178/,2026-05-29 11:37:16,#roblox #robloxvng #robloxfyp #robloxmeme #streak,1052,984,45,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432065,Facebook,267696003089092,Roblox VN,,track-competitors,122314452488232045,TEXT,"Vì bạn thân tôi là mặt trời nhỏ, nên muốn làm gì cũng được 😮‍💨

#roblox #robloxvng #robloxfyp #robloxgames #meme",https://www.facebook.com/reel/962456386588440/,2026-05-29 19:40:00,#roblox #robloxvng #robloxfyp #robloxgames #meme,298,264,27,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432064,Facebook,267696003089092,Roblox VN,,track-competitors,122314557746232045,TEXT,"Có người sinh ra để nổi bật, cụ thể là người đội những chiếc nón này 🤭

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/3927346264233358/,2026-05-30 11:36:19,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,533,494,28,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432063,Facebook,267696003089092,Roblox VN,,track-competitors,122314624682232045,TEXT,"Nhìn tưởng vậy mà không phải vậy 😇

#roblox #robloxvng #robloxfyp #robloxgames #unseenliminality",https://www.facebook.com/reel/2139877063604733/,2026-05-30 21:24:46,#roblox #robloxvng #robloxfyp #robloxgames #unseenliminality,1539,1411,96,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432062,Facebook,267696003089092,Roblox VN,,track-competitors,122314716674232045,TEXT,"Tóc xinh mũ đẹp, ai nhìn mà không mê 🥰

#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar",https://www.facebook.com/reel/2412557362561481/,2026-05-31 11:33:25,#roblox #robloxvng #robloxfyp #robloxoutfits #robloxavatar,395,368,20,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41432061,Facebook,267696003089092,Roblox VN,,track-competitors,122314770338232045,REEL,"Biết là nghỉ hè rồi nhưng mà để ý đến mấy item này xíu nha 😮‍💨

#roblox #robloxvng #robloxfyp #robloxgames #freeitem",https://www.facebook.com/reel/1722246298787560/,2026-05-31 19:30:20,#roblox #robloxvng #robloxfyp #robloxgames #freeitem,293,267,23,3,1300,,,,,,,,,,,,,,,,,,,,,,,,,,,31,5419
